@relation NoLatd5_sum

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data
4,1,6,10,23,0,5,6,0,21,22,27,17,5,10,0,5,19,18,18,32,12,4,30,5,28,N
13,6,9,3,29,2,30,16,0,13,31,39,30,30,18,0,0,1,3,8,19,12,3,27,24,46,N
14,8,14,1,24,1,20,17,0,12,32,34,21,26,15,0,0,4,7,6,17,13,3,22,19,56,N
12,3,6,1,35,5,22,18,0,8,33,37,24,32,16,0,0,4,5,7,19,13,6,28,23,56,N
10,9,24,2,20,4,69,17,0,3,7,8,5,33,32,0,0,0,0,0,0,1,0,2,16,87,N
0,0,16,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,16,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N
10,5,11,2,31,3,18,20,0,12,38,29,22,34,19,0,0,7,5,7,22,15,4,24,22,56,N
11,5,10,1,32,3,28,21,0,10,30,36,22,28,17,0,0,3,6,5,17,13,4,25,23,44,N
5,8,83,0,5,6,53,13,0,0,3,0,0,18,88,0,0,0,0,0,0,1,0,0,3,12,N
3,7,76,0,3,3,62,19,0,1,5,0,1,29,74,0,0,0,0,0,0,0,0,0,4,19,N
3,7,86,0,5,2,47,16,0,0,4,0,0,27,66,0,0,0,0,0,0,1,0,0,3,29,N
4,8,88,0,8,5,50,15,0,0,4,0,0,23,69,0,0,0,0,0,0,0,0,0,1,26,N
6,7,84,0,3,4,53,13,0,0,1,1,0,30,71,0,0,0,0,0,0,0,0,0,2,28,N
2,6,82,0,7,1,46,13,0,0,1,0,0,31,63,0,0,0,0,0,0,1,0,0,1,34,N
4,7,80,0,6,3,53,16,0,0,2,0,0,30,73,0,0,0,0,0,0,1,0,0,1,20,N
5,5,84,0,6,3,52,14,0,0,1,0,0,28,80,0,0,0,0,0,0,1,0,0,5,19,N
3,6,81,0,3,6,53,12,0,0,4,1,1,28,72,0,0,0,0,0,0,1,0,0,2,28,N
3,5,90,0,5,4,50,16,0,0,2,0,0,33,73,0,0,0,0,0,0,1,0,0,0,24,N
4,6,84,0,6,3,54,13,0,0,1,0,0,31,73,0,0,0,0,0,0,1,0,0,1,23,N
4,8,77,0,6,3,48,14,0,0,4,0,1,25,77,0,0,0,0,0,0,1,0,0,3,26,N
4,7,81,0,6,3,49,15,0,0,3,0,1,27,72,0,0,0,0,0,0,1,0,0,3,31,N
5,6,79,0,4,3,47,16,0,0,2,0,0,35,82,0,0,0,0,0,0,1,0,0,0,17,N
3,6,76,0,7,5,53,16,0,0,2,0,0,31,79,0,0,0,0,0,0,1,0,0,0,18,N
4,8,77,0,6,3,47,15,0,0,2,0,0,34,83,0,0,0,0,0,0,1,0,0,0,20,N
3,6,79,0,6,3,48,17,0,0,2,0,0,30,79,0,0,0,0,0,0,1,0,0,0,23,N
4,7,78,0,6,3,53,17,0,0,3,0,0,29,76,0,0,0,0,0,0,1,0,0,1,23,N
2,7,85,0,4,2,43,14,0,0,5,0,1,31,66,0,0,0,0,0,0,1,0,0,1,34,N
5,7,77,0,4,5,47,13,0,0,3,0,0,26,70,0,0,0,0,0,0,1,0,0,1,35,N
4,7,90,0,5,3,43,18,0,0,4,0,0,29,65,0,0,0,0,0,0,1,0,0,2,25,N
5,7,75,0,4,4,52,16,0,0,4,0,1,26,73,0,0,0,0,0,0,1,0,0,1,28,N
3,6,78,0,6,3,54,18,0,0,1,1,0,33,74,0,0,0,0,0,0,1,0,0,1,25,N
4,6,78,0,4,4,48,18,0,0,2,0,0,31,74,0,0,0,0,0,0,1,0,0,0,18,N
3,8,77,0,4,3,49,14,0,0,1,1,0,31,71,0,0,0,0,1,0,1,0,0,2,29,N
2,7,82,0,6,4,55,13,0,0,1,1,0,28,71,0,0,0,0,0,0,1,0,0,1,24,N
7,5,82,0,6,4,49,14,0,0,2,1,0,32,70,0,0,0,0,0,0,1,0,0,0,26,N
0,0,16,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
2,6,88,0,5,2,43,15,0,0,4,0,0,33,77,0,0,0,0,0,0,1,0,0,0,21,N
2,8,81,0,6,2,53,13,0,0,2,1,0,30,77,0,0,0,0,0,0,1,0,0,2,23,N
3,6,77,0,7,5,58,16,0,1,3,0,0,22,76,0,0,0,0,0,0,0,0,0,3,29,N
5,7,84,0,6,5,50,13,0,0,1,0,0,26,70,0,0,0,0,0,0,1,0,0,1,30,N
4,9,86,0,4,6,45,17,0,0,3,0,0,25,74,0,0,0,0,0,0,1,0,0,1,30,N
5,7,82,0,6,3,53,14,0,0,3,0,0,28,75,0,0,0,0,0,0,1,0,0,2,24,N
5,7,78,0,5,3,53,17,0,0,2,0,0,35,75,0,0,0,0,0,0,1,0,0,2,20,N
4,7,76,0,5,2,50,15,0,0,2,0,0,28,78,0,0,0,0,0,0,1,0,0,3,20,N
5,6,88,0,4,3,44,15,0,0,3,0,0,36,77,0,0,0,0,0,0,1,0,0,0,18,N
3,6,76,0,4,3,49,14,0,0,2,2,0,33,80,0,0,0,0,0,0,1,0,0,2,18,N
3,6,76,0,6,5,53,21,0,0,3,0,0,31,73,0,0,0,0,0,0,1,0,0,0,19,N
3,6,77,0,5,5,48,17,0,0,2,0,0,29,81,0,0,0,0,0,0,1,0,0,2,20,N
3,6,84,0,6,3,48,18,0,0,2,0,0,33,80,0,0,0,0,0,0,1,0,0,0,19,N
4,6,78,0,5,4,48,14,0,0,2,0,0,34,81,0,0,0,0,0,0,1,0,0,1,21,N
4,8,79,0,5,3,47,15,0,0,3,0,0,27,76,0,0,0,0,0,0,1,0,0,2,25,N
6,9,86,0,5,2,49,15,0,0,2,0,0,32,79,0,0,0,0,0,0,1,0,0,2,17,N
3,8,81,0,3,2,48,13,0,0,2,0,1,32,78,0,0,0,0,0,0,1,0,0,2,25,N
3,6,82,0,5,5,55,18,0,0,1,1,0,33,75,0,0,0,0,0,0,1,0,0,2,19,N
4,7,85,0,5,3,49,17,0,0,1,0,0,32,74,0,0,0,0,0,0,1,0,0,1,19,N
4,8,77,0,5,2,49,14,0,0,2,0,0,32,76,0,0,0,0,0,0,1,0,0,0,20,N
5,7,84,0,6,4,53,13,0,0,2,0,0,28,72,0,0,0,0,0,0,1,0,0,2,25,N
3,7,79,0,6,2,53,17,0,0,1,0,0,28,68,0,0,0,0,0,0,1,0,0,2,27,N
3,8,84,0,5,1,50,14,0,0,1,0,0,30,67,0,0,0,0,0,0,1,0,0,2,29,N
3,7,81,0,5,2,49,16,0,0,4,0,0,32,69,0,0,0,0,0,0,1,0,0,2,29,N
5,8,75,0,5,3,54,14,0,0,3,0,0,37,67,0,0,0,0,1,0,1,0,0,3,27,N
5,9,74,0,5,3,49,14,0,0,2,0,0,30,66,0,0,0,0,1,0,1,0,0,3,29,N
3,7,76,0,5,6,65,13,0,0,2,1,0,33,68,0,0,0,0,0,0,1,0,0,1,32,N
4,8,83,0,5,4,48,16,0,0,0,0,0,33,77,0,0,0,0,0,0,1,0,0,1,20,N
4,6,79,0,6,4,53,15,0,0,1,0,0,33,76,0,0,0,0,0,0,1,0,0,2,21,N
5,7,86,0,5,3,47,16,0,0,2,0,0,30,73,0,0,0,0,0,0,1,0,0,2,21,N
4,7,82,0,4,4,47,17,0,0,3,0,0,34,72,0,0,0,0,0,0,1,0,0,0,22,N
3,6,79,0,5,3,46,16,0,0,3,0,0,29,76,0,0,0,0,0,0,1,0,0,1,22,N
2,7,84,0,5,3,46,14,0,0,4,0,0,31,74,0,0,0,0,0,0,1,0,0,1,25,N
4,9,84,0,3,3,49,14,0,0,2,0,1,29,80,0,0,0,0,0,0,1,0,0,2,21,N
3,8,79,0,5,2,48,16,0,0,1,0,0,30,76,0,0,0,0,0,0,1,0,0,2,28,N
3,7,85,0,3,2,46,15,0,0,4,0,1,32,62,0,0,0,0,0,0,1,0,0,1,32,N
2,7,78,0,5,1,47,14,0,0,2,0,0,35,69,0,0,0,0,0,0,1,0,0,1,33,N
6,9,76,0,4,1,48,14,0,0,2,0,0,33,77,0,0,0,0,0,0,1,0,0,1,25,N
3,8,87,0,6,4,50,16,0,0,2,0,0,34,76,0,0,0,0,0,0,1,0,0,1,19,N
4,8,81,0,6,4,57,15,0,0,1,0,0,39,75,0,0,0,0,0,0,1,0,0,1,21,N
2,6,79,0,5,5,52,16,0,0,2,0,0,28,86,0,0,0,0,0,0,1,0,0,0,15,N
4,6,80,0,6,2,51,15,0,0,1,0,0,35,78,0,0,0,0,0,0,1,0,0,1,19,N
6,6,79,0,3,3,50,16,0,0,3,0,0,34,69,0,0,0,0,0,0,1,0,0,2,27,N
3,6,79,0,7,5,50,17,0,0,2,0,0,34,67,0,0,0,0,0,0,1,0,0,0,26,N
2,5,76,0,6,4,51,17,0,0,2,0,0,29,89,0,0,0,0,0,0,1,0,0,0,16,N
3,6,80,0,5,1,49,18,0,0,1,0,0,36,77,0,0,0,0,0,0,1,0,0,1,22,N
3,7,82,0,4,5,54,18,0,0,1,0,0,30,61,0,0,0,0,0,0,1,0,0,1,28,N
1,7,77,0,5,2,45,15,0,0,5,0,0,28,76,0,0,0,0,0,0,1,0,0,2,32,N
3,7,71,0,5,5,49,18,0,0,2,0,0,32,68,0,0,0,0,0,0,1,0,0,1,31,N
4,6,75,0,6,2,53,17,0,0,2,0,0,31,71,0,0,0,0,0,0,1,0,0,2,29,N
3,8,88,0,5,3,46,16,0,0,3,0,0,28,68,0,0,0,0,0,0,1,0,0,2,29,N
4,7,76,0,5,2,48,17,0,0,2,0,0,32,75,0,0,0,0,0,0,1,0,0,2,22,N
5,8,75,0,6,2,47,14,0,0,3,0,0,30,71,0,0,0,0,0,0,1,0,0,1,30,N
5,8,79,0,3,0,50,18,0,0,3,0,0,41,70,0,0,0,0,0,0,1,0,0,0,24,N
4,6,76,0,6,2,50,19,0,0,1,0,0,35,73,0,0,0,0,0,0,1,0,0,1,21,N
4,9,79,0,5,8,56,14,0,0,3,1,1,24,69,0,0,0,0,0,0,1,0,0,4,28,N
5,6,81,0,5,5,52,13,0,0,1,1,0,28,70,0,0,0,0,0,0,1,0,0,2,33,N
2,7,81,0,5,3,48,15,0,0,2,0,0,28,69,0,0,0,0,0,0,1,0,0,0,31,N
2,9,79,0,6,4,52,13,0,0,1,1,0,27,78,0,0,0,0,0,0,1,0,0,1,26,N
0,0,12,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,12,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
3,7,80,0,5,4,51,14,0,0,1,0,0,29,72,0,0,0,0,0,0,1,0,0,3,32,N
4,8,75,0,4,2,52,15,0,0,1,0,0,26,69,0,0,0,0,0,0,1,0,0,4,28,N
5,7,74,0,4,3,48,13,0,0,2,0,0,29,64,0,0,0,0,0,0,1,0,0,3,38,N
4,7,72,0,2,3,48,14,0,0,4,0,1,29,65,0,0,0,0,0,0,1,0,0,3,34,N
5,7,77,0,3,4,50,15,0,0,1,0,0,27,60,0,0,0,0,0,0,1,0,0,4,39,N
3,7,81,0,3,4,51,15,0,0,3,0,1,26,64,0,0,0,0,0,0,1,0,0,4,32,N
5,6,79,0,5,4,50,14,0,0,3,0,0,28,79,0,0,0,0,0,0,1,0,0,1,31,N
0,0,12,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
3,7,81,0,5,2,51,16,0,0,5,0,0,31,69,0,0,0,0,0,0,1,0,0,1,27,N
4,7,73,0,6,2,47,15,0,0,2,0,0,31,71,0,0,0,0,0,0,1,0,0,1,22,N
4,7,77,0,5,4,54,17,0,0,1,0,0,28,75,0,0,0,0,0,0,1,0,0,2,21,N
5,9,84,0,2,4,45,14,0,0,5,0,1,28,67,0,0,0,0,0,0,1,0,0,3,28,N
4,8,75,0,3,6,51,15,0,0,3,1,0,24,93,0,0,0,0,0,0,0,0,0,1,13,N
5,9,81,0,3,3,48,16,0,0,2,0,0,28,75,0,0,0,0,0,0,1,0,0,2,20,N
4,7,75,0,5,7,47,15,0,0,3,0,0,26,80,0,0,0,0,0,0,1,0,0,1,23,N
4,8,82,0,8,5,54,12,0,0,2,0,0,27,71,0,0,0,0,0,0,1,0,0,2,28,N
2,7,88,0,5,3,53,12,0,0,1,1,0,29,68,0,0,0,0,0,0,1,0,0,2,30,N
3,7,84,0,5,3,55,15,0,0,2,0,0,32,71,0,0,0,0,0,0,1,0,0,2,24,N
3,7,84,0,5,4,54,13,0,0,4,0,0,34,66,0,0,0,0,0,0,1,0,0,2,27,N
3,7,83,0,5,2,52,13,0,0,2,0,0,30,70,0,0,0,0,0,0,1,0,0,2,30,N
3,7,82,0,5,3,49,13,0,0,2,0,0,31,77,0,0,0,0,0,0,1,0,0,2,31,N
3,7,90,0,5,1,47,13,0,0,3,0,0,34,66,0,0,0,0,0,0,1,0,0,2,31,N
3,7,85,0,5,4,54,15,0,0,6,0,0,32,70,0,0,0,0,0,0,1,0,0,2,25,N
3,7,87,0,5,3,50,13,0,0,1,0,0,27,67,0,0,0,0,0,0,1,0,0,3,28,N
4,5,82,0,6,4,51,12,0,0,3,0,0,28,71,0,0,0,0,0,0,1,0,0,1,27,N
4,7,73,0,5,4,51,12,0,0,3,0,0,30,75,0,0,0,0,0,0,1,0,0,2,29,N
6,6,84,0,5,4,50,15,0,0,3,0,0,28,68,0,0,0,0,0,0,1,0,0,1,32,N
3,7,78,0,5,3,50,14,0,0,3,0,0,29,81,0,0,0,0,0,0,1,0,0,1,30,N
4,6,84,0,5,3,50,17,0,0,1,0,0,27,70,0,0,0,0,0,0,1,0,0,2,31,N
4,7,80,0,6,5,65,17,0,0,1,0,0,25,64,0,0,0,0,0,0,1,0,0,3,28,N
3,7,75,0,4,6,54,13,0,0,3,0,1,33,84,0,0,0,0,0,0,1,0,0,0,29,N
3,7,82,0,5,4,50,13,0,0,4,0,0,29,74,0,0,0,0,0,0,1,0,0,1,33,N
5,9,87,0,5,2,47,15,0,0,4,0,0,34,56,0,0,0,0,0,0,1,0,0,1,35,N
3,7,85,0,5,4,51,13,0,0,2,0,0,27,71,0,0,0,0,0,0,1,0,0,2,26,N
4,7,88,0,5,3,47,14,0,0,4,0,0,30,63,0,0,0,0,0,0,1,0,0,1,31,N
6,10,77,0,5,1,46,15,0,0,3,0,0,35,49,0,0,0,0,0,0,1,0,0,3,46,N
3,6,84,0,6,3,48,14,0,0,3,0,0,29,64,0,0,0,0,0,0,1,0,0,1,30,N
4,8,85,0,3,3,51,13,0,0,5,0,1,30,63,0,0,0,0,0,0,1,0,0,3,29,N
2,6,77,0,4,1,47,13,0,0,1,1,0,29,71,0,0,0,0,1,0,1,0,0,3,35,N
3,8,78,0,7,2,52,14,0,0,3,0,0,37,77,0,0,0,0,0,0,1,0,0,1,26,N
4,7,80,0,5,5,50,13,0,0,3,0,0,25,80,0,0,0,0,0,0,1,0,0,1,27,N
5,7,87,0,6,3,51,14,0,0,2,0,0,29,75,0,0,0,0,0,0,1,0,0,1,25,N
3,6,83,0,7,6,52,17,0,0,3,0,0,30,71,0,0,0,0,0,0,1,0,0,1,26,N
4,7,74,0,5,3,54,13,0,0,2,0,0,31,74,0,0,0,0,0,0,1,0,0,1,26,N
5,8,73,0,5,4,50,14,0,0,3,0,0,31,72,0,0,0,0,0,0,1,0,0,1,30,N
3,7,90,0,6,4,46,15,0,0,2,0,0,28,73,0,0,0,0,0,0,1,0,0,1,23,N
4,10,74,0,7,3,55,15,0,0,2,0,0,25,77,0,0,0,0,0,0,0,0,0,3,26,N
5,9,88,0,4,5,49,17,0,0,2,0,0,29,70,0,0,0,0,0,0,1,0,0,3,24,N
5,6,79,0,1,7,47,13,0,0,3,1,1,26,96,0,0,0,0,0,0,1,0,0,1,11,N
5,8,87,0,3,4,45,13,0,0,3,0,1,25,81,0,0,0,0,0,0,1,0,0,3,17,N
4,7,74,0,5,5,51,14,0,0,4,0,1,28,78,0,0,0,0,0,0,1,0,0,2,27,N
5,10,87,0,5,6,52,14,0,0,3,1,0,30,70,0,0,0,0,0,0,1,0,0,1,25,N
3,8,81,0,6,4,53,15,0,0,3,1,0,27,69,0,0,0,0,0,0,1,0,0,1,27,N
3,8,75,0,7,1,48,13,0,0,2,0,0,33,73,0,0,0,0,0,0,1,0,0,2,31,N
3,6,83,0,6,3,52,12,0,0,1,0,0,28,80,0,0,0,0,0,0,1,0,0,3,24,N
3,6,80,0,2,8,59,13,0,0,4,1,1,28,69,0,0,0,0,0,0,1,0,0,2,28,N
4,6,82,0,3,2,52,15,0,0,3,2,1,30,69,0,0,0,0,0,0,1,0,0,3,25,N
3,8,85,0,5,2,49,15,0,0,3,0,0,28,67,0,0,0,0,0,0,1,0,0,2,31,N
2,7,79,0,5,3,49,12,0,0,3,1,0,31,72,0,0,0,0,0,0,1,0,0,0,28,N
2,8,83,0,5,3,49,15,0,0,3,1,0,31,85,0,0,0,0,0,0,1,0,0,0,23,N
3,10,77,0,4,1,50,16,0,0,5,0,1,29,64,0,0,0,0,0,0,1,0,0,4,27,N
2,8,79,0,5,5,54,14,0,0,3,0,0,28,57,0,0,0,0,0,0,1,0,0,1,38,N
5,5,82,0,6,4,50,15,0,0,2,0,0,27,70,0,0,0,0,0,0,1,0,0,1,31,N
3,7,84,0,5,4,49,14,0,0,2,0,0,29,73,0,0,0,0,0,0,1,0,0,2,24,N
4,5,75,0,6,2,47,12,0,0,2,1,0,30,55,0,0,0,0,0,0,1,0,0,2,42,N
3,6,81,0,5,2,48,13,0,0,3,0,0,28,74,0,0,0,0,0,0,1,0,0,1,30,N
4,6,91,0,7,3,49,17,0,0,3,0,0,28,64,0,0,0,0,0,0,1,0,0,1,31,N
4,7,93,0,5,4,49,12,0,0,3,0,0,25,74,0,0,0,0,0,0,1,0,0,1,27,N
5,7,77,0,4,3,50,14,0,0,3,0,1,35,72,0,0,0,0,0,0,1,0,0,0,30,N
5,9,84,0,2,6,54,18,0,0,2,0,1,25,65,0,0,0,0,0,0,1,0,0,4,25,N
4,7,86,0,2,2,45,14,0,0,4,0,1,27,72,0,0,0,0,0,0,1,0,0,2,30,N
2,7,82,0,3,4,48,16,0,0,3,0,1,27,68,0,0,0,0,0,0,1,0,0,2,29,N
6,8,77,0,4,5,52,19,0,0,3,0,1,31,70,0,0,0,0,0,0,1,0,0,0,25,N
5,6,83,0,4,4,52,15,0,0,2,0,0,34,70,0,0,0,0,0,0,1,0,0,1,23,N
3,7,81,0,3,3,45,14,0,0,4,0,1,29,67,0,0,0,0,0,0,1,0,0,1,33,N
2,7,75,0,4,4,53,14,0,0,2,1,0,24,73,0,0,0,0,0,0,0,0,0,4,31,N
4,8,90,0,2,3,47,15,0,0,4,0,1,27,65,0,0,0,0,0,0,1,0,0,2,29,N
3,9,90,0,2,5,51,16,0,0,2,0,1,23,72,0,0,0,0,0,0,1,0,0,3,24,N
6,8,83,0,3,5,48,15,0,0,4,0,1,22,66,0,0,0,0,0,0,1,0,0,3,30,N
1,8,80,0,5,4,50,15,0,0,2,1,0,25,71,0,0,0,0,0,0,0,0,0,3,28,N
4,5,74,0,1,6,49,13,0,0,2,0,1,25,75,0,0,0,0,0,0,1,0,0,2,26,N
0,2,20,1,5,1,4,7,0,0,0,2,0,3,31,0,0,0,0,0,0,0,0,0,0,42,N
2,1,16,0,6,0,6,5,0,0,0,0,0,3,52,0,0,0,0,0,0,0,0,0,0,32,N
1,2,17,0,4,0,2,4,0,0,0,0,2,4,48,0,0,0,0,0,0,0,0,0,0,35,N
0,1,27,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,N
0,1,27,0,0,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,N
1,0,32,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,N
4,8,55,0,8,3,29,10,0,0,0,2,0,20,158,0,0,0,0,0,0,0,0,0,1,98,N
6,7,50,0,4,5,25,9,0,0,1,2,0,15,153,0,0,0,0,0,0,0,0,0,0,88,N
6,10,41,0,4,2,26,13,0,0,0,2,1,13,180,0,0,0,0,0,0,1,0,1,1,62,N
5,7,43,0,8,3,33,12,0,0,0,1,0,20,174,0,0,0,0,0,0,0,0,0,0,72,N
5,8,60,0,7,3,33,8,0,0,1,4,1,12,193,0,0,0,0,0,0,0,0,0,0,53,N
7,3,14,2,15,0,17,11,0,0,23,19,8,77,9,0,0,2,0,4,4,6,0,20,44,23,N
10,16,82,0,8,25,134,21,0,0,3,2,1,37,19,0,0,0,0,0,0,0,0,0,3,1,N
17,35,193,2,16,57,315,51,0,0,4,3,1,101,20,0,0,0,0,0,0,0,0,1,10,1,N
0,0,12,0,0,0,1,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,N
1,2,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,12,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,N
0,1,20,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,24,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,N
1,0,19,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,N
2,2,25,0,5,0,3,3,0,0,0,1,2,6,46,0,0,0,0,0,0,2,0,2,1,33,N
3,3,11,0,6,0,5,5,0,0,0,2,2,4,32,0,0,0,0,0,1,0,1,0,0,39,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,10,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,N
0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,9,N
0,0,3,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,N
0,0,3,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,8,N
0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,6,N
3,7,29,0,4,4,25,4,0,0,1,1,0,13,12,0,0,0,0,0,0,0,0,0,0,4,N
14,24,98,0,12,29,155,28,0,0,7,3,3,41,16,0,0,0,0,0,0,0,0,0,2,4,N
14,25,79,1,13,24,160,26,0,0,3,1,2,51,10,0,0,0,0,0,0,0,0,0,5,0,N
12,24,80,1,13,30,162,28,0,0,2,1,3,37,19,0,0,0,0,0,0,0,0,0,5,0,N
15,25,92,0,17,25,161,31,0,0,3,1,2,44,29,0,0,1,0,0,1,0,0,0,3,3,N
17,27,90,0,18,26,163,33,0,0,4,2,0,50,17,0,0,0,0,0,1,0,0,0,4,2,N
14,22,90,0,16,34,166,32,0,0,4,2,2,39,25,0,0,0,0,0,0,0,0,0,4,7,N
14,19,85,0,17,27,168,31,0,0,3,4,3,43,24,0,0,0,0,0,0,0,0,0,6,3,N
14,24,87,0,10,30,164,28,0,0,5,1,3,42,21,0,0,0,0,0,0,0,0,0,4,6,N
13,25,88,0,11,30,173,29,0,0,2,1,4,44,40,0,0,0,0,0,0,0,0,0,2,1,N
16,22,102,0,12,36,166,26,0,0,0,4,1,45,32,0,0,0,0,0,0,0,0,0,0,1,N
12,19,92,0,14,28,161,28,0,0,4,2,3,47,23,0,0,0,0,0,0,0,0,0,4,4,N
15,15,96,0,6,22,158,32,0,0,4,2,3,50,20,0,0,0,0,0,0,0,1,0,3,13,N
15,34,113,1,15,28,164,30,0,0,2,2,1,35,43,0,0,0,0,0,0,0,0,0,5,2,N
13,29,102,0,6,26,147,29,0,0,4,0,1,46,22,0,0,0,0,0,0,0,0,0,3,10,N
13,21,96,1,10,28,139,27,0,0,3,1,0,51,18,0,0,0,0,0,0,0,0,0,1,11,N
13,29,102,0,6,26,147,31,0,0,4,0,1,47,20,0,0,0,0,0,0,0,0,0,3,14,N
10,20,149,0,14,12,130,36,0,0,1,0,1,27,153,0,0,0,0,0,0,0,0,0,1,96,N
31,23,17,9,88,7,35,42,1,21,48,58,50,52,34,0,1,9,17,21,44,21,9,54,81,160,N
2,0,6,0,0,0,3,4,0,0,2,2,0,7,2,0,0,0,1,1,2,0,0,2,2,18,N
5,9,2,5,31,18,67,13,0,6,81,132,27,175,19,0,0,7,6,21,59,31,16,106,127,25,N
2,5,34,0,0,0,3,5,0,0,0,0,0,5,48,0,0,0,0,0,0,0,0,0,0,20,N
7,7,33,0,6,0,9,11,0,0,1,3,0,2,89,0,0,0,0,0,0,0,0,0,0,54,N
19,6,1,2,27,2,6,6,1,11,9,14,12,5,19,0,0,5,4,3,17,1,1,1,1,58,N
14,1,4,2,24,1,10,9,0,10,13,12,15,7,16,0,0,4,7,2,15,4,2,0,0,52,N
20,6,4,1,27,2,5,9,0,8,11,11,14,5,17,0,0,3,5,1,21,3,1,2,0,59,N
0,0,0,0,0,0,1,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,N
4,6,35,0,3,0,3,7,0,0,1,2,0,4,90,0,0,0,0,0,0,0,0,0,0,58,N
3,7,39,0,4,0,3,7,0,0,1,2,0,4,83,0,0,0,0,0,0,0,0,0,0,57,N
3,7,38,0,4,0,5,11,0,0,0,1,0,5,98,0,0,0,0,0,0,0,0,0,0,41,N
3,5,46,0,2,0,4,9,0,0,1,1,0,2,91,0,0,0,0,0,0,0,0,0,0,42,N
5,7,50,0,5,2,45,14,0,0,1,2,0,22,49,0,0,0,0,0,0,0,0,0,3,26,N
3,4,70,0,4,3,12,12,0,0,0,1,0,4,40,0,0,0,0,0,0,0,0,0,0,12,N
4,5,59,0,4,8,42,10,0,0,0,0,0,7,48,0,0,0,0,0,0,0,0,0,0,23,N
5,4,61,0,4,7,40,8,0,0,0,0,0,9,51,0,0,0,0,0,0,0,0,0,0,19,N
3,4,55,0,4,8,41,9,0,0,0,0,0,5,44,0,0,0,0,0,0,0,0,0,1,26,N
4,4,61,0,4,8,43,9,0,0,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,24,N
5,5,58,0,4,7,38,11,0,0,2,0,0,8,51,0,0,0,0,0,0,0,0,0,0,20,N
3,4,61,0,4,8,40,9,0,0,2,2,0,7,48,0,0,0,0,0,0,0,0,0,0,22,N
4,5,60,0,4,7,42,10,0,0,0,0,0,5,52,0,0,0,0,0,0,0,0,0,1,19,N
6,5,64,0,4,5,37,7,0,0,2,0,0,10,47,0,0,0,0,0,0,0,0,0,0,21,N
7,3,60,0,3,3,36,9,0,0,0,0,0,11,52,0,0,0,0,0,0,0,0,0,0,19,N
4,3,63,0,4,8,41,9,0,0,0,0,0,6,44,0,0,0,0,0,0,0,0,0,1,22,N
